ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
61.219.48.232,1x1.foodtie.com.tw.,TW,Taipei,9.3.4,,false,0.97,2019-03-23T12:55:11Z,2014-12-29T21:39:46Z
211.219.103.178,,KR,Guro-gu,,,true,0.99,2019-03-23T12:55:15Z,2014-12-29T21:40:15Z
107.6.62.161,,CA,,Microsoft DNS 6.1.7601 (1DB1446A),,false,0.99,2019-03-23T12:55:12Z,2014-12-29T21:40:48Z
194.67.19.193,,RU,Moscow,9.7.0-P1,,false,0.99,2019-03-23T12:55:11Z,2014-12-29T21:40:51Z
213.211.50.13,,CZ,,,,false,0.98,2019-03-23T12:55:20Z,2014-12-29T21:41:47Z
220.110.70.2,,JP,,8.2.7-REL,,false,0.90,2019-03-23T12:55:14Z,2014-12-29T21:42:27Z
192.99.35.103,ns237012.ip-192-99-35.net.,CA,Montreal,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.99,2019-03-23T12:55:11Z,2014-12-29T21:42:30Z
195.90.183.90,relay1.biblio-globus.ru.,RU,Moscow,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:55:11Z,2014-12-29T21:42:37Z
211.240.103.109,,KR,,,,false,0.97,2019-03-23T12:55:16Z,2014-12-29T21:42:51Z
193.232.228.60,freenet.am.,RU,,dnsmasq-2.41,,false,0.97,2019-03-23T12:55:13Z,2014-12-29T21:43:23Z
86.110.193.227,mail.mc-net.ru.,RU,St Petersburg,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:55:11Z,2014-12-29T21:43:25Z
156.154.70.18,,US,,,,true,0.98,2019-03-23T12:55:11Z,2014-12-29T21:43:42Z
91.121.2.16,ks36987.kimsufi.com.,FR,,8.4.7-REL-NOESW,,false,0.98,2019-03-23T12:55:11Z,2014-12-29T21:43:54Z
46.148.48.152,46-148-48-152.arznet.ru.,RU,Arzamas,,,false,0.98,2019-03-23T12:55:12Z,2014-12-29T21:45:01Z
77.174.88.84,4dae5854.ftth.telfortglasvezel.nl.,NL,Vaassen,,,false,0.99,2019-03-23T12:55:12Z,2014-12-29T21:45:28Z
218.150.78.4,,KR,,,,false,0.98,2019-03-23T12:55:16Z,2014-12-29T21:45:34Z
178.151.197.24,24.197.151.178.triolan.net.,UA,Dnipro,,,false,0.99,2019-03-23T12:55:12Z,2014-12-29T21:45:49Z
88.204.181.90,dd.atf-policy.kz.,KZ,,dnsmasq-2.52,,false,0.40,2019-03-23T12:55:15Z,2014-12-29T21:46:01Z
181.15.118.210,host210.181-15-118.telecom.net.ar.,AR,,,,true,0.99,2019-03-23T12:55:17Z,2014-12-29T21:46:07Z
50.49.243.135,,US,Rochester,Version: recursive-main/16245405,,false,0.98,2019-03-23T12:55:13Z,2014-12-29T21:46:39Z
176.120.200.34,,RU,Makhachkala,,,false,0.95,2019-03-23T12:55:12Z,2014-12-29T21:46:45Z
110.78.164.233,,TH,,,,false,0.99,2019-03-23T12:55:14Z,2014-12-29T21:48:08Z
213.155.100.159,,TR,,,,false,0.98,2019-03-23T12:55:15Z,2014-12-29T21:48:22Z
93.171.208.2,,RU,Vladimir,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:55:14Z,2014-12-29T21:49:09Z
162.220.166.170,,US,Secaucus,,,false,0.99,2019-03-23T12:55:13Z,2014-12-29T21:49:43Z
211.40.52.2,,KR,,,,false,0.98,2019-03-23T12:55:17Z,2014-12-29T21:49:59Z
213.165.89.210,s15307796.onlinehome-server.info.,DE,,,,false,0.99,2019-03-23T12:55:12Z,2014-12-29T21:53:23Z
123.193.32.156,123-193-32-156.dynamic.kbronet.com.tw.,TW,Taipei,dnsmasq-2.33,,false,0.97,2019-03-23T12:55:15Z,2014-12-29T21:54:53Z
151.236.192.174,mail.realinvest.kz.,KZ,,9.8.5-rl.13214.22-P2,,false,0.72,2019-03-23T12:55:14Z,2014-12-29T21:55:10Z
118.163.178.114,118-163-178-114.HINET-IP.hinet.net.,TW,Taichung,dnsmasq-2.48,,false,0.98,2019-03-23T12:55:15Z,2014-12-29T21:55:37Z
46.150.107.3,3.46-150-107.bras.donapex.net.,UA,,,,false,0.97,2019-03-23T12:55:13Z,2014-12-29T21:56:11Z
85.21.41.162,,RU,Moscow,,,false,0.96,2019-03-23T12:55:14Z,2014-12-29T21:56:20Z
213.155.100.158,,TR,,,,false,0.98,2019-03-23T12:55:17Z,2014-12-29T21:56:21Z
178.33.33.148,www.eprofeel.de.,DE,,9.8.2rc1-RedHat-9.8.2-0.30.rc1.el6,,true,0.99,2019-03-23T12:55:14Z,2014-12-29T21:57:30Z
195.208.152.245,ns-metro.nsk-metro.ru.,RU,Novosibirsk,,,false,0.99,2019-03-23T12:55:14Z,2014-12-29T21:58:23Z
186.103.152.234,186-103-152-234.static.tie.cl.,CL,,,,false,0.98,2019-03-23T12:55:15Z,2014-12-29T21:59:14Z
194.224.229.56,atenea2.ingenia.es.,ES,,DNS,,false,0.96,2019-03-23T12:55:15Z,2014-12-29T21:59:58Z
82.144.242.166,,GB,Witney,,,false,0.98,2019-03-23T12:55:14Z,2014-12-29T22:00:14Z
84.204.46.2,ns.zin.ru.,RU,St Petersburg,,,false,0.97,2019-03-23T12:55:14Z,2014-12-29T22:00:31Z
220.87.81.155,,KR,,,,false,0.98,2019-03-23T12:55:19Z,2014-12-29T22:00:33Z
207.35.8.166,,CA,Brampton,,,false,0.99,2019-03-23T12:55:15Z,2014-12-29T22:01:07Z
213.211.49.196,mx01.tripplan.cz.,CZ,Brno,,,false,0.98,2019-03-23T12:55:15Z,2014-12-29T22:01:50Z
93.116.204.234,host-static-93-116-204-234.moldtelecom.md.,MD,Chisinau,,,false,0.80,2019-03-23T12:55:15Z,2014-12-29T22:02:19Z
216.66.104.72,vtelinet-216-66-104-72.vermontel.net.,US,North Springfield,,,false,0.93,2019-03-23T12:55:15Z,2014-12-29T22:02:37Z
62.154.214.86,,DE,Welschbillig,ZyWALL DNS,,false,0.91,2019-03-23T12:55:15Z,2014-12-29T22:02:40Z
213.138.100.193,bet-dc01.default.bayeducationtrust.uk0.bigv.io.,GB,,,,false,0.98,2019-03-23T12:55:15Z,2014-12-29T22:03:49Z
24.173.40.250,rrcs-24-173-40-250.sw.biz.rr.com.,US,Garland,,,false,0.97,2019-03-23T12:55:16Z,2014-12-29T22:03:54Z
210.178.138.1,,KR,Uijeongbu-si,,,false,0.99,2019-03-23T12:55:19Z,2014-12-29T22:04:24Z
162.220.166.250,,US,Secaucus,,,false,0.99,2019-03-23T12:55:19Z,2014-12-29T22:05:05Z
220.119.81.131,,KR,,,,false,0.98,2019-03-23T12:55:20Z,2014-12-29T22:05:12Z
195.77.162.220,,ES,,,,false,0.99,2019-03-23T12:55:16Z,2014-12-29T22:05:13Z
41.226.252.81,,TN,Tunis,dnsmasq-2.23,,true,0.93,2019-03-23T12:55:16Z,2014-12-29T22:06:04Z
122.129.123.220,,MY,Permatang Pauh,,,false,0.93,2019-03-23T12:55:18Z,2014-12-29T22:06:43Z
201.249.192.74,201-249-192-74.estatic.cantv.net.,VE,,,,false,0.81,2019-03-23T12:55:17Z,2014-12-29T22:06:50Z
211.38.52.31,,KR,,,,false,0.99,2019-03-23T12:55:21Z,2014-12-29T22:07:04Z
121.181.242.226,,KR,,,,false,0.98,2019-03-23T12:55:21Z,2014-12-29T22:07:39Z
58.162.140.121,,AU,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-03-23T12:55:18Z,2014-12-29T22:07:42Z
46.186.108.11,host-46-186-108-11.dynamic.mm.pl.,PL,,,,false,0.99,2019-03-23T12:55:16Z,2014-12-29T22:08:18Z
69.84.246.57,,US,Seattle,dnsmasq-2.40,,true,0.71,2019-03-23T12:55:18Z,2014-12-29T22:08:19Z
31.11.25.43,ftth-static-25-43.breitband.ch.,CH,Dornach,dnsmasq-2.40,,true,0.73,2019-03-23T12:55:17Z,2014-12-29T22:08:47Z
193.111.96.130,,SK,,,,false,0.99,2019-03-23T12:55:17Z,2014-12-29T22:08:47Z
177.43.35.247,177.43.35.247.static.gvt.net.br.,BR,,dnsmasq-2.40,,false,0.64,2019-03-23T12:55:20Z,2014-12-29T22:09:25Z
175.201.232.90,,KR,Daegu,,,false,0.98,2019-03-23T12:55:21Z,2014-12-29T22:09:30Z
221.132.89.147,static.221-132-89-147.nexg.net.,KR,,,,false,0.98,2019-03-23T12:55:23Z,2014-12-29T22:09:33Z
213.211.50.10,node1996.e-brno.net.,CZ,,,,false,0.98,2019-03-23T12:55:17Z,2014-12-29T22:10:22Z
193.232.184.70,webmail.tnk-ug.ru.,RU,,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.99,2019-03-23T12:55:17Z,2014-12-29T22:10:42Z
62.169.214.39,ipd39.214.tellas.gr.,GR,Athens,dnsmasq-2.52,,false,0.94,2019-03-23T12:55:18Z,2014-12-29T22:10:57Z
113.53.252.134,113-53-252-134.totisp.net.,TH,,,,false,0.98,2019-03-23T12:55:20Z,2014-12-29T22:11:44Z
176.121.230.7,7-230.artnet.dn.ua.,UA,Artemivs'k,9.8.3-RedHat-9.8.3-1.fc16,,false,0.97,2019-03-23T12:55:18Z,2014-12-29T22:12:29Z
186.56.59.251,186-56-59-251.mrse.com.ar.,AR,,,,false,0.96,2019-03-23T12:55:19Z,2014-12-29T22:12:44Z
193.137.95.117,,PT,,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.99,2019-03-23T12:55:18Z,2014-12-29T22:13:01Z
37.187.110.110,ns327364.ip-37-187-110.eu.,FR,,9.9.4-RedHat-9.9.4-73.el7_6,,false,0.99,2019-03-23T12:55:18Z,2014-12-29T22:13:51Z
113.30.80.45,mail.daehanexps.co.kr.,KR,,,,false,0.99,2019-03-23T12:55:22Z,2014-12-29T22:13:52Z
178.252.185.5,,IR,,,,false,0.94,2019-03-23T12:55:19Z,2014-12-29T22:15:39Z
203.77.6.132,mdn-extdns.mdnkids.com.,TW,,,,false,0.99,2019-03-23T12:55:21Z,2014-12-29T22:15:55Z
121.170.56.75,,KR,Siheung-si,,,false,0.97,2019-03-23T12:55:23Z,2014-12-29T22:15:59Z
156.154.70.19,,US,,,,true,0.98,2019-03-23T12:55:19Z,2014-12-29T22:16:05Z
156.154.70.5,,US,,,,true,0.98,2019-03-23T12:55:19Z,2014-12-29T22:16:45Z
89.31.109.105,,RU,Minusinsk,,,false,0.98,2019-03-23T12:55:21Z,2014-12-29T22:16:56Z
195.29.138.116,,HR,,,,false,0.99,2019-03-23T12:55:19Z,2014-12-29T22:17:36Z
59.124.246.124,59-124-246-124.HINET-IP.hinet.net.,TW,Taipei,,,false,0.98,2019-03-23T12:55:20Z,2014-12-29T22:19:55Z
213.183.100.154,worldjud.net.tomline.ru.,RU,Tomsk,9.3.4,,false,0.96,2019-03-23T12:55:20Z,2014-12-29T22:20:49Z
200.69.217.2,mail.iplannetworks.net.,AR,Buenos Aires,Microsoft DNS 6.0.6002 (17725FAC),,false,0.87,2019-03-23T12:55:21Z,2014-12-29T22:21:41Z
186.148.128.86,86.cxxviii.static.eternet.cc.,AR,Bahía Blanca,,,false,0.93,2019-03-23T12:55:21Z,2014-12-29T22:21:52Z
200.69.217.3,cpp.iplannetworks.net.,AR,Buenos Aires,Microsoft DNS 6.0.6002 (17725FAC),,false,0.87,2019-03-23T12:55:21Z,2014-12-29T22:21:56Z
91.203.41.4,dnscache-0.sbdrift.net.,SE,,9.9.5-4~bpo70+1-Debian,,true,0.99,2019-03-23T12:55:22Z,2014-12-29T22:22:50Z
178.33.161.245,infuente-ip3.open-matrix.es.,ES,Madrid,none,,false,0.99,2019-03-23T12:55:19Z,2014-12-29T22:24:37Z
211.218.209.10,,KR,Seoul,,,false,0.98,2019-03-23T12:55:25Z,2014-12-29T22:24:40Z
59.120.65.226,59-120-65-226.HINET-IP.hinet.net.,TW,Taoyuan District,x.x.x,,false,0.82,2019-03-23T12:55:22Z,2014-12-29T22:25:04Z
210.19.13.183,,MY,Kuala Lumpur,,,false,0.98,2019-03-23T12:55:22Z,2014-12-29T22:30:18Z
109.228.24.15,server109-228-24-15.live-servers.net.,GB,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:55:21Z,2014-12-29T22:30:25Z
89.35.27.129,,RO,,dnsmasq-2.55,,true,0.95,2019-03-23T12:55:22Z,2014-12-29T22:35:16Z
108.166.183.219,,US,Boulder,,,false,0.99,2019-03-23T12:55:22Z,2014-12-29T22:35:50Z
78.33.48.93,homer.netlynkdirect.com.,GB,Glossop,9.3.1,,false,0.98,2019-03-23T12:55:21Z,2014-12-29T22:37:18Z
210.6.105.41,210006105041.ctinets.com.,HK,Central,dnsmasq-2.40,,true,0.98,2019-03-23T12:55:23Z,2014-12-29T22:38:32Z
91.121.157.25,servweb3.rsi-sifor.fr.,FR,,,,false,0.99,2019-03-23T12:55:22Z,2014-12-29T22:38:55Z
63.88.77.8,phillysounco.net.,US,,9.9.7-P3,,false,0.98,2019-03-23T12:55:22Z,2014-12-29T22:40:19Z
193.77.138.83,mail.notarka-vidmar.net.,SI,Domžale,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.99,2019-03-23T12:55:22Z,2014-12-29T22:43:47Z
46.20.67.50,46.20.67.50.samara-ttk.ru.,RU,,dnsmasq-2.68,,false,0.96,2019-03-23T12:55:23Z,2014-12-29T22:43:58Z
207.35.8.163,mail.unionvillemontessori.com.,CA,Brampton,,,false,0.99,2019-03-23T12:55:22Z,2014-12-29T22:44:18Z
194.224.253.5,,ES,Torrejón de Ardoz,Microsoft DNS 6.0.6001 (17714726),,false,0.99,2019-03-23T12:55:22Z,2014-12-29T22:45:33Z
88.204.180.222,,KZ,,,,false,0.97,2019-03-23T12:55:23Z,2014-12-29T22:47:32Z
210.207.102.147,,KR,,IBI !!,,true,0.99,2019-03-23T12:55:24Z,2014-12-29T22:50:47Z
194.146.226.20,sd3849.sivit.org.,FR,,,,false,0.99,2019-03-23T12:55:22Z,2014-12-29T22:51:46Z
110.78.164.211,,TH,,,,false,0.96,2019-03-23T12:55:24Z,2014-12-29T22:51:49Z
217.9.154.53,,RU,Kirov,,,false,0.98,2019-03-23T12:55:23Z,2014-12-29T22:51:59Z
211.236.20.2,ns.lsyesco.co.kr.,KR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:55:24Z,2014-12-29T22:53:15Z
194.190.99.254,,RU,Vyborg,,,false,0.98,2019-03-23T12:55:23Z,2014-12-29T22:53:19Z
89.237.130.186,static-89-237-130.mobily.com.sa.,SA,Riyadh,,,false,0.99,2019-03-23T12:55:24Z,2014-12-29T22:53:19Z
174.140.108.65,174-140-108-065-static.mia.fl.atlanticbb.net.,US,Miami Beach,unbound 1.4.22,,false,0.78,2019-03-23T12:55:23Z,2014-12-29T22:54:06Z
202.173.218.209,,TH,,,,false,0.98,2019-03-23T12:55:25Z,2014-12-29T22:54:48Z
217.195.205.155,static-217-195-205-155.fibersunucu.com.tr.,TR,,,,false,0.76,2019-03-23T12:55:24Z,2014-12-29T22:54:54Z
61.80.244.143,,KR,,,,false,0.98,2019-03-23T12:55:27Z,2014-12-29T22:57:15Z
110.78.164.188,,TH,,,,false,0.99,2019-03-23T12:55:25Z,2014-12-29T22:58:44Z
194.209.225.15,,CH,Jegenstorf,,,false,0.91,2019-03-23T12:55:34Z,2014-12-29T22:59:13Z
125.227.190.121,125-227-190-121.HINET-IP.hinet.net.,TW,Taipei,dnsmasq-2.40,,false,0.97,2019-03-23T12:55:25Z,2014-12-29T22:59:16Z
217.19.153.18,host-217-19-153-18.ip.retelit.it.,IT,Loreggia,dnsmasq-2.75,,false,0.98,2019-03-23T12:55:23Z,2014-12-29T23:01:06Z
110.78.164.234,,TH,,,,false,0.99,2019-03-23T12:55:26Z,2014-12-29T23:02:11Z
207.35.8.169,,CA,Brampton,,,false,0.99,2019-03-23T12:55:24Z,2014-12-29T23:04:42Z
91.201.118.120,,RU,,,,false,0.97,2019-03-23T12:55:24Z,2014-12-29T23:09:49Z
78.130.39.4,78-130-39-4.static.net.nos.pt.,PT,Aveiro,,,false,0.96,2019-03-23T12:55:28Z,2014-12-29T23:11:38Z
91.137.134.204,91-137-134-204.opticon.hu.,HU,Kecskemét,,,false,0.99,2019-03-23T12:55:24Z,2014-12-29T23:11:59Z
62.134.187.174,62-134-187-174.business.static.de.bt.net.,GB,,,,false,0.85,2019-03-23T12:55:25Z,2014-12-29T23:12:00Z
193.215.74.3,dctrh001.powelasa.powel.com.,NO,,,,false,0.99,2019-03-23T12:55:24Z,2014-12-29T23:14:09Z
122.154.0.1,hcu.ac.th.,TH,,Bind Server,,true,0.99,2019-03-23T12:55:26Z,2014-12-29T23:15:16Z
74.93.247.57,cerberus.firebreather.net.,US,Madison,,,false,0.93,2019-03-23T12:55:25Z,2014-12-29T23:16:26Z
113.53.238.195,113-53-238-195.totisp.net.,TH,,dnsmasq-2.49,,true,0.48,2019-03-23T12:55:26Z,2014-12-29T23:16:56Z
86.124.83.220,client.rdsnet.ro.,RO,Bucharest,,,false,0.99,2019-03-23T12:55:25Z,2014-12-29T23:18:11Z
212.91.126.18,zrak.b4b.hr.,HR,Zagreb,,,false,0.99,2019-03-23T12:55:24Z,2014-12-29T23:20:39Z
78.130.38.222,78.130.38.222.rev.optimus.pt.,PT,Aveiro,dnsmasq-2.60,,false,0.98,2019-03-23T12:55:28Z,2014-12-29T23:21:56Z
200.87.106.4,,BO,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.95,2019-03-23T12:55:27Z,2014-12-29T23:22:11Z
61.123.195.214,,JP,,,,false,0.99,2019-03-23T12:55:28Z,2014-12-29T23:22:13Z
202.155.218.154,,HK,Central,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.95,2019-03-23T12:55:29Z,2014-12-29T23:25:26Z
217.15.207.34,kzta.ru.,RU,Kaluga,,,false,0.99,2019-03-23T12:55:25Z,2014-12-29T23:25:53Z
203.69.87.18,keeyang-engineering.com.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.99,2019-03-23T12:55:27Z,2014-12-29T23:28:38Z
125.227.173.236,ms1.hsinfu.com.tw.,TW,Hualien City,,,false,0.99,2019-03-23T12:55:28Z,2014-12-29T23:28:39Z
92.38.40.26,,UA,Vodyane,,,false,0.99,2019-03-23T12:55:26Z,2014-12-29T23:31:14Z
61.86.79.193,cagoy06-193.kcn.ne.jp.,JP,Kashihara-shi,,,true,0.95,2019-03-23T12:55:27Z,2014-12-29T23:33:51Z
190.196.64.221,mail.fgroup.cl.,CL,Santiago,,,false,0.98,2019-03-23T12:55:36Z,2014-12-29T23:33:52Z
194.204.225.18,ll194-18-225-204-194.ll194.iam.net.ma.,MA,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.95,2019-03-23T12:55:26Z,2014-12-29T23:33:55Z
190.196.64.220,,CL,Santiago,,,false,0.98,2019-03-23T12:55:36Z,2014-12-29T23:35:50Z
211.232.136.69,static.211-232-136-69.nexg.net.,KR,,,,false,0.98,2019-03-23T12:55:31Z,2014-12-29T23:36:09Z
77.120.246.59,mail.florasecret.com.ua.,UA,Kyiv,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.98,2019-03-23T12:55:27Z,2014-12-29T23:42:01Z
201.54.249.77,201-54-249-77-corp-bre.linktel.net.br.,BR,Diadema,,,false,0.97,2019-03-23T12:55:29Z,2014-12-29T23:43:15Z
83.144.93.10,83-144-93-10.static.chello.pl.,PL,Warsaw,,,false,0.98,2019-03-23T12:55:28Z,2014-12-29T23:44:34Z
109.228.24.16,mail.foxinabox-solutions.co.uk.,GB,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-03-23T12:55:28Z,2014-12-29T23:44:48Z
109.254.13.190,ip-109-254-13-190.eq.dec.net.ua.,UA,Donetsk,,,false,0.99,2019-03-23T12:55:29Z,2014-12-29T23:45:30Z
202.85.147.163,,HK,,9.4.2,,false,0.98,2019-03-23T12:55:32Z,2014-12-29T23:46:11Z
188.165.55.64,188-165-55-64.periscoweb.fr.,FR,,9.3.4-P1.1,,false,0.99,2019-03-23T12:55:28Z,2014-12-29T23:47:41Z
91.212.242.65,vpn.skef.pl.,PL,Sopot,dnsmasq-2.45,,false,0.97,2019-03-23T12:55:28Z,2014-12-29T23:48:29Z
76.74.142.206,,CA,,,,false,0.93,2019-03-23T12:55:35Z,2014-12-29T23:48:29Z
211.173.73.8,,KR,,,,false,0.99,2019-03-23T12:55:34Z,2014-12-29T23:48:33Z
115.23.209.91,,KR,Suwon,,,false,0.98,2019-03-23T12:55:33Z,2014-12-29T23:49:47Z
59.25.244.190,,KR,,,,false,0.96,2019-03-23T12:55:39Z,2014-12-29T23:51:22Z
61.31.195.142,cloudw2p.com.,TW,,,,false,0.93,2019-03-23T12:55:30Z,2014-12-29T23:51:46Z
61.46.244.211,zaq3d2ef4d3.zaq.ne.jp.,JP,Kobe,,,true,0.85,2019-03-23T12:55:30Z,2014-12-29T23:52:09Z
83.17.184.174,aqy174.internetdsl.tpnet.pl.,PL,Wrocław,,,false,0.98,2019-03-23T12:55:29Z,2014-12-29T23:53:06Z
41.248.245.69,static41-69-245-248-245.adsl41-16.iam.net.ma.,MA,Casablanca,,,true,0.96,2019-03-23T12:55:29Z,2014-12-29T23:53:29Z
83.19.241.2,dvd2.internetdsl.tpnet.pl.,PL,Gdańsk,,,false,0.99,2019-03-23T12:55:29Z,2014-12-29T23:53:47Z
188.254.54.83,mx1.compulink.ru.,RU,Reutov,,,false,0.99,2019-03-23T12:55:30Z,2014-12-29T23:53:49Z
39.115.33.200,,KR,,,,false,0.97,2019-03-23T12:55:35Z,2014-12-29T23:55:11Z
74.117.247.12,ns2.revnetdata.com.,US,Cambridge,,,false,0.98,2019-03-23T12:55:30Z,2014-12-29T23:55:24Z
59.127.244.123,59-127-244-123.HINET-IP.hinet.net.,TW,,,,false,0.99,2019-03-23T12:55:32Z,2014-12-29T23:55:52Z
190.151.78.19,,CL,Nacimiento,,,false,0.98,2019-03-23T12:55:35Z,2014-12-29T23:57:44Z
89.24.101.114,89-24-101-114.customers.tmcz.cz.,CZ,Kosice,Microsoft DNS 6.0.6002 (1772487D),,false,0.96,2019-03-23T12:55:30Z,2014-12-29T23:59:22Z
203.181.85.41,ns.shimada-shokai.co.jp.,JP,,,,false,0.99,2019-03-23T12:55:32Z,2014-12-29T23:59:23Z
59.23.50.177,,KR,,,,false,0.98,2019-03-23T12:55:34Z,2014-12-30T00:00:32Z
199.104.23.10,,US,Malad City,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-03-23T12:55:31Z,2014-12-30T00:00:53Z
122.200.254.203,magical.cpi.ad.jp.,JP,Tokyo,dnsmasq-2.45,,false,0.98,2019-03-23T12:55:32Z,2014-12-30T00:00:55Z
207.248.255.28,static-207-248-255-28.alestra.net.mx.,MX,Guadalajara,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-03-23T12:55:32Z,2014-12-30T00:01:04Z
91.201.156.3,cna.itc.networkacad.net.,UA,Ternopil,,,false,0.87,2019-03-23T12:55:31Z,2014-12-30T00:03:25Z
85.214.151.164,bavs.at.,DE,Berlin,dnsmasq-2.75,,false,0.97,2019-03-23T12:55:32Z,2014-12-30T00:03:46Z
183.104.60.220,,KR,,,,false,0.98,2019-03-23T12:55:36Z,2014-12-30T00:03:46Z
92.240.244.8,pieskovisko.sk.,SK,,BIND,,false,0.93,2019-03-23T12:55:31Z,2014-12-30T00:04:22Z
195.78.239.42,42.239.spine.pl.,PL,Mielec,9.9.5-3ubuntu0.17-Ubuntu,,false,0.97,2019-03-23T12:55:32Z,2014-12-30T00:05:10Z
5.175.225.2,,DE,,,,false,0.98,2019-03-23T12:55:32Z,2014-12-30T00:08:10Z
203.170.160.149,eagleidc.com.,TH,,Microsoft DNS 6.1.7601 (1DB15B4F),,false,0.99,2019-03-23T12:55:33Z,2014-12-30T00:11:34Z
205.243.120.83,,US,Winona,,,false,0.99,2019-03-23T12:55:33Z,2014-12-30T00:12:43Z
177.85.233.163,177-85-233-163.ble.voxconexao.com.br.,BR,Montes Claros,,,false,0.96,2019-03-23T12:55:33Z,2014-12-30T00:12:44Z
140.129.81.1,,TW,,Microsoft DNS 6.1.7601 (1DB1446A),,false,0.91,2019-03-23T12:56:00Z,2014-12-30T00:13:31Z
92.46.40.50,,KZ,,,,false,0.99,2019-03-23T12:55:33Z,2014-12-30T00:14:15Z
202.224.218.58,dns.ksoft.jp.,JP,,,,false,0.98,2019-03-23T12:55:35Z,2014-12-30T00:16:13Z
206.108.158.217,217.158.108.206.static.addr.dsl4u.ca.,CA,London,dnsmasq-2.45,,false,0.98,2019-03-23T12:55:34Z,2014-12-30T00:18:24Z
72.80.28.5,mx3.arksradiology.com.,US,Pleasantville,,,false,0.99,2019-03-23T12:55:34Z,2014-12-30T00:18:40Z
61.16.138.70,static-70.138.16.61-tataidc.co.in.,IN,Jaipur,,,false,0.99,2019-03-23T12:55:36Z,2014-12-30T00:19:32Z
41.225.15.201,,TN,,dnsmasq-2.52,,false,0.99,2019-03-23T12:55:34Z,2014-12-30T00:19:41Z
186.215.126.207,mail2.jasminealimentos.com.br.,BR,Ponta Porã,Microsoft DNS 6.0.6002 (17725FAC),,false,0.98,2019-03-23T12:55:35Z,2014-12-30T00:21:22Z
211.202.2.28,web-18.blueweb.co.kr.,KR,Goyang-si,,,false,0.98,2019-03-23T12:55:38Z,2014-12-30T00:23:07Z
201.54.249.53,201-54-249-53-corp-bre.linktel.net.br.,BR,Diadema,,,false,0.97,2019-03-23T12:55:35Z,2014-12-30T00:23:23Z
59.124.244.54,dns.zanet.tw.,TW,Taipei,9.3.1,,false,0.93,2019-03-23T12:55:37Z,2014-12-30T00:25:10Z
24.244.169.1,oii-dialup-border.abacoinet.com.,BS,Nassau,,,false,0.99,2019-03-23T12:55:37Z,2014-12-30T00:25:56Z
89.179.127.162,z1ugec46.static.corbina.ru.,RU,St Petersburg,,,false,0.98,2019-03-23T12:55:35Z,2014-12-30T00:26:31Z
195.34.242.202,X202.DSL06.lipetsk.ru.,RU,Lipetsk,,,false,0.99,2019-03-23T12:55:35Z,2014-12-30T00:26:41Z
109.228.13.217,server109-228-13-217.live-servers.net.,GB,,Microsoft DNS 6.1.7601 (1DB14556),,false,0.98,2019-03-23T12:55:35Z,2014-12-30T00:26:50Z
200.75.8.110,correo.proexsi.cl.,CL,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.98,2019-03-23T12:55:36Z,2014-12-30T00:27:34Z
60.251.36.127,mail.yong-hau.com.tw.,TW,Taipei,,,false,0.97,2019-03-23T12:55:37Z,2014-12-30T00:29:45Z
62.183.55.101,ns.sochicom.net.,RU,,9.4.3-P5,,false,0.99,2019-03-23T12:55:35Z,2014-12-30T00:30:23Z
201.54.248.93,201-54-248-93-corp-bre.linktel.net.br.,BR,Diadema,,,false,0.97,2019-03-23T12:55:37Z,2014-12-30T00:33:04Z
84.204.16.16,,RU,St Petersburg,,,false,0.92,2019-03-23T12:55:35Z,2014-12-30T00:33:44Z
211.202.2.29,web-19.blueweb.co.kr.,KR,Goyang-si,,,false,0.98,2019-03-23T12:55:40Z,2014-12-30T00:34:08Z
89.106.128.27,smtp2.onega.net.,GB,Cheshunt,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.99,2019-03-23T12:55:35Z,2014-12-30T00:34:33Z
74.62.245.3,ns1.hemetusd.k12.ca.us.,US,Hemet,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.91,2019-03-23T12:55:37Z,2014-12-30T00:34:37Z
